Gene,Id_1,Id_2,SNPs,Sites,Length,Nuc_identity,Length_identity
Cluster_1629_aligned,Newman_+_+_Newman_02393_+_+_Newman_02394_+_+_CO_R,S0385_+_+_S0385_02378_+_+_S0385_02379_+_+_CO_R,14,167,169,0.958083832335329,0.99112426035503
Cluster_1131_aligned,HO_5096_0412_+_+_HO_5096_0412_02077_+_+_HO_5096_0412_02078_+_+_DP,S0385_+_+_S0385_02129_+_+_S0385_02130_+_+_DP,2,252,252,0.994708994708995,1
Cluster_2021_aligned,HO_5096_0412_+_+_HO_5096_0412_02297_+_+_HO_5096_0412_02298_+_+_CO_R,S0385_+_+_S0385_02363_+_+_S0385_02364_+_+_CO_R,1,116,116,0.988505747126437,1
Cluster_1348_aligned,HO_5096_0412_+_+_HO_5096_0412_01494_+_+_HO_5096_0412_01495_+_+_DT,S0385_+_+_S0385_01597_+_+_S0385_01598_+_+_DT,3,215,215,0.973643410852713,1
Cluster_2553_aligned,HO_5096_0412_+_+_HO_5096_0412_00936_+_+_HO_5096_0412_00937_+_+_CO_R,S0385_+_+_S0385_01078_+_+_S0385_01079_+_+_CO_R,1,47,47,0.99290780141844,1
Cluster_686_aligned,HO_5096_0412_+_+_HO_5096_0412_00757_+_+_HO_5096_0412_00759_+_+_CO_F,S0385_+_+_S0385_00892_+_+_S0385_00894_+_+_CO_F,3,356,356,0.989700374531835,1
Cluster_617_aligned,HO_5096_0412_+_+_HO_5096_0412_01142_+_+_HO_5096_0412_01143_+_+_CO_F,S0385_+_+_S0385_01284_+_+_S0385_01285_+_+_CO_F,1,372,372,0.99820788530466,1
Cluster_2702_aligned,HO_5096_0412_+_+_HO_5096_0412_02311_+_+_HO_5096_0412_02312_+_+_CO_R,Newman_+_+_Newman_02392_+_+_Newman_02393_+_+_CO_R,0,30,30,1,1
Cluster_2460_aligned,HO_5096_0412_+_+_HO_5096_0412_01968_+_+_HO_5096_0412_01969_+_+_CO_R,S0385_+_+_S0385_02091_+_+_S0385_02092_+_+_CO_R,0,59,59,1,1
Cluster_2391_aligned,HO_5096_0412_+_+_HO_5096_0412_02283_+_+_HO_5096_0412_02284_+_+_CO_R,S0385_+_+_S0385_02349_+_+_S0385_02350_+_+_CO_R,0,66,66,1,1
Cluster_663_aligned,MRSA252_+_+_MRSA252_01898_+_+_MRSA252_01899_+_+_CO_R,Newman_+_+_Newman_01824_+_+_Newman_01825_+_+_CO_R,11,362,362,0.969613259668508,1
Cluster_1484_aligned,Newman_+_+_Newman_01430_+_+_Newman_01431_+_+_CO_R,S0385_+_+_S0385_01450_+_+_S0385_01451_+_+_CO_R,3,184,191,0.983869102682701,0.973821989528796
Cluster_1193_aligned,HO_5096_0412_+_+_HO_5096_0412_02699_+_+_HO_5096_0412_02700_+_+_CO_R,S0385_+_+_S0385_02748_+_+_S0385_02749_+_+_CO_R,4,241,241,0.979253112033195,1
Cluster_744_aligned,Newman_+_+_Newman_02708_+_+_Newman_02709_+_+_CO_R,S0385_+_+_S0385_02690_+_+_S0385_02691_+_+_CO_R,18,340,341,0.941678338001867,0.989247311827957
Cluster_1376_aligned,MRSA252_+_+_MRSA252_02332_+_+_MRSA252_02333_+_+_CO_R,Newman_+_+_Newman_02323_+_+_Newman_02324_+_+_CO_R,6,210,210,0.971428571428571,1
Cluster_1980_aligned,HO_5096_0412_+_+_HO_5096_0412_02176_+_+_HO_5096_0412_02177_+_+_DT,S0385_+_+_S0385_02227_+_+_S0385_02228_+_+_DT,1,120,121,0.988888888888889,0.991735537190083
Cluster_494_aligned,HO_5096_0412_+_+_HO_5096_0412_00712_+_+_HO_5096_0412_00713_+_+_CO_F,S0385_+_+_S0385_00848_+_+_S0385_00849_+_+_CO_F,14,413,414,0.963680387409201,0.997584541062802
Cluster_1135_aligned,HO_5096_0412_+_+_HO_5096_0412_01484_+_+_HO_5096_0412_01485_+_+_CO_R,S0385_+_+_S0385_01587_+_+_S0385_01588_+_+_CO_R,9,244,251,0.950063135436396,0.98140770252324
Cluster_934_aligned,HO_5096_0412_+_+_HO_5096_0412_01925_+_+_HO_5096_0412_01926_+_+_DP,S0385_+_+_S0385_02031_+_+_S0385_02032_+_+_DP,6,291,291,0.981672394043528,1
Cluster_1278_aligned,MRSA252_+_+_MRSA252_01191_+_+_MRSA252_01192_+_+_CO_F,S0385_+_+_S0385_01243_+_+_S0385_01244_+_+_CO_F,6,227,227,0.977921588502073,0.998531571218796
Cluster_1941_aligned,HO_5096_0412_+_+_HO_5096_0412_00635_+_+_HO_5096_0412_00636_+_+_DP,S0385_+_+_S0385_00772_+_+_S0385_00773_+_+_DP,4,126,126,0.973544973544974,1
Cluster_2392_aligned,HO_5096_0412_+_+_HO_5096_0412_02762_+_+_HO_5096_0412_02763_+_+_CO_R,S0385_+_+_S0385_02809_+_+_S0385_02810_+_+_CO_R,1,66,66,0.994949494949495,1
Cluster_2516_aligned,HO_5096_0412_+_+_HO_5096_0412_01384_+_+_HO_5096_0412_01385_+_+_CO_R,S0385_+_+_S0385_01490_+_+_S0385_01491_+_+_CO_R,0,53,53,0.993710691823899,1
Cluster_1671_aligned,HO_5096_0412_+_+_HO_5096_0412_01325_+_+_HO_5096_0412_01326_+_+_DP,S0385_+_+_S0385_01433_+_+_S0385_01434_+_+_DP,2,162,162,0.99381438028781,0.997942386831276
Cluster_1444_aligned,HO_5096_0412_+_+_HO_5096_0412_00966_+_+_HO_5096_0412_00967_+_+_DP,S0385_+_+_S0385_01108_+_+_S0385_01109_+_+_DP,1,197,197,0.99492385786802,1
Cluster_608_aligned,MRSA252_+_+_MRSA252_01355_+_+_MRSA252_01356_+_+_CO_R,S0385_+_+_S0385_01378_+_+_S0385_01379_+_+_CO_R,13,377,377,0.97426926465466,0.995579133510168
Cluster_1683_aligned,HO_5096_0412_+_+_HO_5096_0412_00683_+_+_HO_5096_0412_00684_+_+_CO_F,S0385_+_+_S0385_00820_+_+_S0385_00821_+_+_CO_F,7,158,160,0.949367088607595,0.9875
Cluster_2507_aligned,HO_5096_0412_+_+_HO_5096_0412_00187_+_+_HO_5096_0412_00188_+_+_CO_F,S0385_+_+_S0385_00233_+_+_S0385_00234_+_+_CO_F,3,54,54,0.969135802469136,1
Cluster_2122_aligned,HO_5096_0412_+_+_HO_5096_0412_01482_+_+_HO_5096_0412_01483_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_01037_+_+_HO_5096_0412_01038_+_+_CO_F_+_+_R,0,97,104,1,0.932692307692308
Cluster_465_aligned,HO_5096_0412_+_+_HO_5096_0412_00222_+_+_HO_5096_0412_00223_+_+_CO_F,Newman_+_+_Newman_00196_+_+_Newman_00197_+_+_CO_F,4,427,428,0.990632318501171,0.997663551401869
Cluster_1283_aligned,HO_5096_0412_+_+_HO_5096_0412_00215_+_+_HO_5096_0412_00216_+_+_CO_F,S0385_+_+_S0385_00261_+_+_S0385_00262_+_+_CO_F,3,226,226,0.982300884955752,1
Cluster_1232_aligned,HO_5096_0412_+_+_HO_5096_0412_02717_+_+_HO_5096_0412_02718_+_+_CO_R,S0385_+_+_S0385_02765_+_+_S0385_02766_+_+_CO_R,4,234,234,0.977207977207977,1
Cluster_2347_aligned,S0385_+_+_S0385_00801_+_+_S0385_00802_+_+_DT,Newman_+_+_Newman_00729_+_+_Newman_00730_+_+_DT,2,71,72,0.967136150234742,0.986111111111111
Cluster_1277_aligned,HO_5096_0412_+_+_HO_5096_0412_00934_+_+_HO_5096_0412_00935_+_+_CO_R,S0385_+_+_S0385_01076_+_+_S0385_01077_+_+_CO_R,0,227,227,0.991189427312775,1
Cluster_2539_aligned,S0385_+_+_S0385_00081_+_+_S0385_00082_+_+_CO_R,S0385_+_+_S0385_02079_+_+_S0385_02080_+_+_CO_R,0,50,50,1,1
Cluster_606_aligned,HO_5096_0412_+_+_HO_5096_0412_02620_+_+_HO_5096_0412_02621_+_+_CO_F,S0385_+_+_S0385_02675_+_+_S0385_02676_+_+_CO_F,11,377,377,0.969053934571176,1
Cluster_719_aligned,HO_5096_0412_+_+_HO_5096_0412_00596_+_+_HO_5096_0412_00597_+_+_DP,S0385_+_+_S0385_00734_+_+_S0385_00735_+_+_DP,0,346,346,0.999036608863198,1
Cluster_2291_aligned,HO_5096_0412_+_+_HO_5096_0412_00626_+_+_HO_5096_0412_00627_+_+_CO_F,S0385_+_+_S0385_00764_+_+_S0385_00765_+_+_CO_F,1,79,79,0.9957805907173,1
Cluster_1922_aligned,HO_5096_0412_+_+_HO_5096_0412_00797_+_+_HO_5096_0412_00798_+_+_CO_F,S0385_+_+_S0385_00931_+_+_S0385_00932_+_+_CO_F,0,129,129,1,0.997416020671835
Cluster_374_aligned,S0385_+_+_S0385_00539_+_+_S0385_00540_+_+_CO_F,Newman_+_+_Newman_00469_+_+_Newman_00470_+_+_CO_F,21,469,472,0.953091684434968,0.99364406779661
Cluster_2112_aligned,MRSA252_+_+_MRSA252_02575_+_+_MRSA252_02576_+_+_DT,S0385_+_+_S0385_02548_+_+_S0385_02549_+_+_DT,0,106,106,1,1
Cluster_2246_aligned,HO_5096_0412_+_+_HO_5096_0412_00330_+_+_HO_5096_0412_00331_+_+_DT,S0385_+_+_S0385_00445_+_+_S0385_00446_+_+_DT,3,85,85,0.972549019607843,1
Cluster_2404_aligned,HO_5096_0412_+_+_HO_5096_0412_01970_+_+_HO_5096_0412_01971_+_+_DT,S0385_+_+_S0385_02093_+_+_S0385_02094_+_+_DT,2,63,65,0.978835978835979,0.97948717948718
Cluster_654_aligned,HO_5096_0412_+_+_HO_5096_0412_00012_+_+_HO_5096_0412_00014_+_+_CO_F,S0385_+_+_S0385_00012_+_+_S0385_00014_+_+_CO_F,0,362,363,0.999076638965836,0.996326905417814
Cluster_1297_aligned,Newman_+_+_Newman_02814_+_+_Newman_02815_+_+_DP,S0385_+_+_S0385_02794_+_+_S0385_02795_+_+_DP,17,220,225,0.936363636363636,0.977777777777778
Cluster_1557_aligned,HO_5096_0412_+_+_HO_5096_0412_00449_+_+_HO_5096_0412_00450_+_+_CO_F,S0385_+_+_S0385_00580_+_+_S0385_00581_+_+_CO_F,0,179,179,1,1
Cluster_584_aligned,HO_5096_0412_+_+_HO_5096_0412_01016_+_+_HO_5096_0412_01017_+_+_CO_F,S0385_+_+_S0385_01157_+_+_S0385_01158_+_+_CO_F,10,383,383,0.982593559617058,1
Cluster_2669_aligned,HO_5096_0412_+_+_HO_5096_0412_02137_+_+_HO_5096_0412_02138_+_+_CO_R,S0385_+_+_S0385_02188_+_+_S0385_02189_+_+_CO_R,0,33,33,1,1
Cluster_681_aligned,HO_5096_0412_+_+_HO_5096_0412_00602_+_+_HO_5096_0412_00603_+_+_CO_F,S0385_+_+_S0385_00740_+_+_S0385_00741_+_+_CO_F,3,358,358,0.98975791433892,1
Cluster_2607_aligned,HO_5096_0412_+_+_HO_5096_0412_00609_+_+_HO_5096_0412_00610_+_+_CO_F,S0385_+_+_S0385_00747_+_+_S0385_00748_+_+_CO_F,0,41,41,0.991869918699187,1
Cluster_1243_aligned,HO_5096_0412_+_+_HO_5096_0412_01243_+_+_HO_5096_0412_01244_+_+_CO_F,S0385_+_+_S0385_01368_+_+_S0385_01369_+_+_CO_F,4,232,232,0.987068965517241,1
Cluster_115_aligned,S0385_+_+_S0385_00521_+_+_S0385_00522_+_+_CO_F,Newman_+_+_Newman_00450_+_+_Newman_00451_+_+_CO_F,27,682,683,0.962854349951124,0.998535871156662
Cluster_920_aligned,HO_5096_0412_+_+_HO_5096_0412_01677_+_+_HO_5096_0412_01678_+_+_CO_R,S0385_+_+_S0385_01780_+_+_S0385_01781_+_+_CO_R,5,291,293,0.986297339893321,0.996587030716724
Cluster_1346_aligned,HO_5096_0412_+_+_HO_5096_0412_00454_+_+_HO_5096_0412_00455_+_+_CO_F,S0385_+_+_S0385_00585_+_+_S0385_00586_+_+_CO_F,5,215,215,0.986046511627907,1
Cluster_2046_aligned,HO_5096_0412_+_+_HO_5096_0412_02531_+_+_HO_5096_0412_02532_+_+_CO_R,S0385_+_+_S0385_02596_+_+_S0385_02597_+_+_CO_R,10,110,114,0.948484848484849,0.95906432748538
Cluster_2517_aligned,HO_5096_0412_+_+_HO_5096_0412_01821_+_+_HO_5096_0412_01822_+_+_CO_R,S0385_+_+_S0385_01930_+_+_S0385_01931_+_+_CO_R,0,53,53,0.993710691823899,1
Cluster_1207_aligned,HO_5096_0412_+_+_HO_5096_0412_00250_+_+_HO_5096_0412_00251_+_+_DP,S0385_+_+_S0385_00296_+_+_S0385_00297_+_+_DP,0,238,238,0.997198879551821,1
Cluster_897_aligned,S0385_+_+_S0385_02797_+_+_S0385_02798_+_+_DT,MRSA252_+_+_MRSA252_02821_+_+_MRSA252_02822_+_+_DT,5,301,302,0.983388704318937,0.996688741721854
Cluster_1284_aligned,HO_5096_0412_+_+_HO_5096_0412_01129_+_+_HO_5096_0412_01130_+_+_CO_F,S0385_+_+_S0385_01269_+_+_S0385_01270_+_+_CO_F,10,226,226,0.952802359882006,1
Cluster_928_aligned,Newman_+_+_Newman_01341_+_+_Newman_01342_+_+_DT,S0385_+_+_S0385_01356_+_+_S0385_01357_+_+_DT,22,289,293,0.925730819711252,0.988054607508532
Cluster_1791_aligned,HO_5096_0412_+_+_HO_5096_0412_01312_+_+_HO_5096_0412_01313_+_+_DP,S0385_+_+_S0385_01419_+_+_S0385_01420_+_+_DP,0,146,146,1,1
Cluster_976_aligned,Newman_+_+_Newman_01048_+_+_Newman_01049_+_+_DP,HO_5096_0412_+_+_HO_5096_0412_00995_+_+_HO_5096_0412_00996_+_+_DP,1,279,280,0.996415770609319,0.996428571428571
Cluster_2339_aligned,HO_5096_0412_+_+_HO_5096_0412_00344_+_+_HO_5096_0412_00345_+_+_CO_R,S0385_+_+_S0385_00457_+_+_S0385_00458_+_+_CO_R,4,71,72,0.962702138758477,0.99537037037037
Cluster_1022_aligned,Newman_+_+_Newman_02525_+_+_Newman_02526_+_+_CO_R,MRSA252_+_+_MRSA252_02538_+_+_MRSA252_02539_+_+_CO_R,11,270,272,0.961111111111111,0.992647058823529
Cluster_2006_aligned,HO_5096_0412_+_+_HO_5096_0412_02680_+_+_HO_5096_0412_02681_+_+_CO_R,S0385_+_+_S0385_02728_+_+_S0385_02729_+_+_CO_R,0,118,118,0.997175141242938,1
Cluster_1846_aligned,HO_5096_0412_+_+_HO_5096_0412_00339_+_+_HO_5096_0412_00340_+_+_DT,S0385_+_+_S0385_00452_+_+_S0385_00453_+_+_DT,6,137,138,0.963503649635037,0.992753623188406
Cluster_2337_aligned,S0385_+_+_S0385_01436_+_+_S0385_01437_+_+_DT,MRSA252_+_+_MRSA252_01411_+_+_MRSA252_01412_+_+_DT,5,67,73,0.941853233830846,0.952054794520548
Cluster_2403_aligned,HO_5096_0412_+_+_HO_5096_0412_01136_+_+_HO_5096_0412_01137_+_+_CO_F,S0385_+_+_S0385_01278_+_+_S0385_01279_+_+_CO_F,1,65,65,0.984615384615385,1
Cluster_1301_aligned,HO_5096_0412_+_+_HO_5096_0412_01554_+_+_HO_5096_0412_01555_+_+_CO_R,S0385_+_+_S0385_01657_+_+_S0385_01658_+_+_CO_R,1,223,223,0.995515695067265,1
Cluster_2182_aligned,HO_5096_0412_+_+_HO_5096_0412_02382_+_+_HO_5096_0412_02383_+_+_DP,S0385_+_+_S0385_02450_+_+_S0385_02451_+_+_DP,0,96,96,1,1
Cluster_375_aligned,S0385_+_+_S0385_02578_+_+_S0385_02579_+_+_CO_R,Newman_+_+_Newman_02594_+_+_Newman_02595_+_+_CO_R,13,451,473,0.962305986696231,0.953488372093023
Cluster_275_aligned,S0385_+_+_S0385_00668_+_+_S0385_00669_+_+_CO_R,MRSA252_+_+_MRSA252_00586_+_+_MRSA252_00587_+_+_CO_R,23,532,533,0.956766917293233,0.99812382739212
Cluster_793_aligned,HO_5096_0412_+_+_HO_5096_0412_00785_+_+_HO_5096_0412_00786_+_+_DP,S0385_+_+_S0385_00919_+_+_S0385_00920_+_+_DP,0,327,327,0.99796126401631,1
Cluster_1837_aligned,HO_5096_0412_+_+_HO_5096_0412_00283_+_+_HO_5096_0412_00284_+_+_DP,S0385_+_+_S0385_00330_+_+_S0385_00331_+_+_DP,1,139,139,0.997601918465228,1
Cluster_634_aligned,MRSA252_+_+_MRSA252_00343_+_+_MRSA252_00344_+_+_DT,S0385_+_+_S0385_00433_+_+_S0385_00434_+_+_DT,10,368,372,0.965694811434062,0.981182795698925
Cluster_698_aligned,HO_5096_0412_+_+_HO_5096_0412_00754_+_+_HO_5096_0412_00755_+_+_CO_F,S0385_+_+_S0385_00889_+_+_S0385_00890_+_+_CO_F,6,350,352,0.985714285714286,0.994318181818182
Cluster_2242_aligned,HO_5096_0412_+_+_HO_5096_0412_02441_+_+_HO_5096_0412_02442_+_+_CO_R,S0385_+_+_S0385_02508_+_+_S0385_02509_+_+_CO_R,2,86,86,0.982489740082079,0.994186046511628
Cluster_625_aligned,HO_5096_0412_+_+_HO_5096_0412_00285_+_+_HO_5096_0412_00286_+_+_DP,S0385_+_+_S0385_00332_+_+_S0385_00333_+_+_DP,12,368,369,0.969212717489494,0.998193315266486
Cluster_1815_aligned,HO_5096_0412_+_+_HO_5096_0412_01306_+_+_HO_5096_0412_01307_+_+_DT,Newman_+_+_Newman_01393_+_+_Newman_01394_+_+_DT,0,139,142,0.996402877697842,0.97887323943662
Cluster_264_aligned,S0385_+_+_S0385_00588_+_+_S0385_00589_+_+_CO_F,Newman_+_+_Newman_00518_+_+_Newman_00519_+_+_CO_F,8,538,539,0.985130111524164,0.998144712430427
Cluster_1285_aligned,HO_5096_0412_+_+_HO_5096_0412_02565_+_+_HO_5096_0412_02566_+_+_DP,S0385_+_+_S0385_02626_+_+_S0385_02627_+_+_DP,12,225,227,0.965958702064897,0.992657856093979
Cluster_177_aligned,MRSA252_+_+_MRSA252_02145_+_+_MRSA252_02147_+_+_DT,S0385_+_+_S0385_02114_+_+_S0385_02116_+_+_DT,2,601,602,0.982699556017443,0.99390919158361
Cluster_932_aligned,HO_5096_0412_+_+_HO_5096_0412_01594_+_+_HO_5096_0412_01595_+_+_CO_R,S0385_+_+_S0385_01697_+_+_S0385_01698_+_+_CO_R,17,287,292,0.952477739063105,0.985159817351598
Cluster_134_aligned,HO_5096_0412_+_+_HO_5096_0412_00010_+_+_HO_5096_0412_00011_+_+_CO_F,S0385_+_+_S0385_00010_+_+_S0385_00011_+_+_CO_F,42,646,652,0.949368096840015,0.989775051124744
Cluster_1722_aligned,HO_5096_0412_+_+_HO_5096_0412_00651_+_+_HO_5096_0412_00652_+_+_DT,S0385_+_+_S0385_00788_+_+_S0385_00789_+_+_DT,3,154,154,0.982683982683983,1
Cluster_1208_aligned,HO_5096_0412_+_+_HO_5096_0412_00271_+_+_HO_5096_0412_00272_+_+_CO_R,S0385_+_+_S0385_00318_+_+_S0385_00319_+_+_CO_R,0,235,238,1,0.987394957983193
Cluster_1362_aligned,MRSA252_+_+_MRSA252_01310_+_+_MRSA252_01311_+_+_CO_F,S0385_+_+_S0385_01342_+_+_S0385_01343_+_+_CO_F,9,203,213,0.95320197044335,0.953051643192488
Cluster_1055_aligned,HO_5096_0412_+_+_HO_5096_0412_02697_+_+_HO_5096_0412_02698_+_+_DT,S0385_+_+_S0385_02746_+_+_S0385_02747_+_+_DT,6,266,266,0.979873927242348,0.99749373433584
Cluster_2488_aligned,MRSA252_+_+_MRSA252_01905_+_+_MRSA252_01906_+_+_CO_R,Newman_+_+_Newman_01828_+_+_Newman_01829_+_+_CO_R,6,57,57,0.894736842105263,1
Cluster_1940_aligned,S0385_+_+_S0385_01855_+_+_S0385_01856_+_+_DT,Newman_+_+_Newman_01774_+_+_Newman_01775_+_+_DT,5,121,127,0.96969696969697,0.952755905511811
Cluster_1675_aligned,HO_5096_0412_+_+_HO_5096_0412_02397_+_+_HO_5096_0412_02398_+_+_CO_F,S0385_+_+_S0385_02466_+_+_S0385_02467_+_+_CO_F,7,161,162,0.962873501520844,0.997942386831276
Cluster_2518_aligned,MRSA252_+_+_MRSA252_01288_+_+_MRSA252_01289_+_+_CO_R,S0385_+_+_S0385_02080_+_+_S0385_02081_+_+_CO_R,1,53,53,0.981132075471698,1
Cluster_1459_aligned,MRSA252_+_+_MRSA252_02591_+_+_MRSA252_02592_+_+_DP,S0385_+_+_S0385_02564_+_+_S0385_02565_+_+_DP,1,194,195,0.989690721649485,0.994871794871795
Cluster_1766_aligned,MRSA252_+_+_MRSA252_01953_+_+_MRSA252_01954_+_+_CO_R,S0385_+_+_S0385_01964_+_+_S0385_01965_+_+_CO_R,1,150,150,0.988859060402684,0.997777777777778
Cluster_38_aligned,HO_5096_0412_+_+_HO_5096_0412_00418_+_+_HO_5096_0412_00419_+_+_CO_F,S0385_+_+_S0385_00549_+_+_S0385_00550_+_+_CO_F,59,856,864,0.961439022521832,0.989583333333333
Cluster_1009_aligned,HO_5096_0412_+_+_HO_5096_0412_01767_+_+_HO_5096_0412_01768_+_+_CO_R,S0385_+_+_S0385_01864_+_+_S0385_01865_+_+_CO_R,3,275,275,0.99030303030303,1
Cluster_1309_aligned,S0385_+_+_S0385_00120_+_+_S0385_00121_+_+_CO_F,Newman_+_+_Newman_00046_+_+_Newman_00047_+_+_CO_F,6,219,223,0.942161339421613,0.982062780269058
Cluster_749_aligned,HO_5096_0412_+_+_HO_5096_0412_01444_+_+_HO_5096_0412_01445_+_+_CO_R,S0385_+_+_S0385_01551_+_+_S0385_01552_+_+_CO_R,2,340,340,0.990196078431373,1
Cluster_1860_aligned,HO_5096_0412_+_+_HO_5096_0412_00501_+_+_HO_5096_0412_00502_+_+_CO_F,S0385_+_+_S0385_00632_+_+_S0385_00633_+_+_CO_F,1,136,136,0.995098039215686,1
Cluster_2633_aligned,HO_5096_0412_+_+_HO_5096_0412_01862_+_+_HO_5096_0412_01863_+_+_CO_R,S0385_+_+_S0385_01968_+_+_S0385_01969_+_+_CO_R,1,38,38,0.991228070175439,1
Cluster_656_aligned,MRSA252_+_+_MRSA252_00234_+_+_MRSA252_00235_+_+_DP,S0385_+_+_S0385_00257_+_+_S0385_00258_+_+_DP,9,361,363,0.975069252077562,0.994490358126722
Cluster_1150_aligned,MRSA252_+_+_MRSA252_00295_+_+_MRSA252_00296_+_+_DT,HO_5096_0412_+_+_HO_5096_0412_00270_+_+_HO_5096_0412_00271_+_+_DT,5,248,249,0.979838709677419,0.995983935742972
Cluster_1637_aligned,HO_5096_0412_+_+_HO_5096_0412_00546_+_+_HO_5096_0412_00547_+_+_DP,S0385_+_+_S0385_00677_+_+_S0385_00678_+_+_DP,0,167,167,1,1
Cluster_1145_aligned,MRSA252_+_+_MRSA252_00563_+_+_MRSA252_00564_+_+_CO_F,S0385_+_+_S0385_00644_+_+_S0385_00645_+_+_CO_F,2,245,250,0.982553342622189,0.990666666666667
Cluster_2039_aligned,MRSA252_+_+_MRSA252_00390_+_+_MRSA252_00391_+_+_CO_R,S0385_+_+_S0385_00458_+_+_S0385_00459_+_+_CO_R,0,114,114,0.986842105263158,1
Cluster_1368_aligned,HO_5096_0412_+_+_HO_5096_0412_02543_+_+_HO_5096_0412_02544_+_+_DT,Newman_+_+_Newman_02616_+_+_Newman_02617_+_+_DT,3,210,211,0.985714285714286,0.995260663507109
Cluster_2536_aligned,HO_5096_0412_+_+_HO_5096_0412_00864_+_+_HO_5096_0412_00865_+_+_CO_F,Newman_+_+_Newman_00921_+_+_Newman_00922_+_+_CO_F,0,50,50,1,1
Cluster_2157_aligned,HO_5096_0412_+_+_HO_5096_0412_00434_+_+_HO_5096_0412_00435_+_+_CO_F,S0385_+_+_S0385_00565_+_+_S0385_00566_+_+_CO_F,0,99,99,0.996632996632997,1
Cluster_2056_aligned,HO_5096_0412_+_+_HO_5096_0412_02290_+_+_HO_5096_0412_02291_+_+_CO_R,S0385_+_+_S0385_02356_+_+_S0385_02357_+_+_CO_R,1,112,112,0.991071428571428,1
Cluster_741_aligned,HO_5096_0412_+_+_HO_5096_0412_00145_+_+_HO_5096_0412_00146_+_+_CO_F,S0385_+_+_S0385_00190_+_+_S0385_00191_+_+_CO_F,11,341,341,0.976539589442815,1
Cluster_876_aligned,Newman_+_+_Newman_01168_+_+_Newman_01169_+_+_CO_F,S0385_+_+_S0385_01190_+_+_S0385_01191_+_+_CO_F,7,306,308,0.978213507625272,0.993506493506494
Cluster_891_aligned,MRSA252_+_+_MRSA252_02618_+_+_MRSA252_02619_+_+_CO_R,Newman_+_+_Newman_02606_+_+_Newman_02607_+_+_CO_R,7,302,303,0.97682119205298,0.996699669966997
Cluster_333_aligned,MRSA252_+_+_MRSA252_01369_+_+_MRSA252_01372_+_+_CO_F,S0385_+_+_S0385_01392_+_+_S0385_01395_+_+_CO_F,1,492,492,0.992533626965598,0.998644986449865
Cluster_1768_aligned,HO_5096_0412_+_+_HO_5096_0412_00441_+_+_HO_5096_0412_00442_+_+_CO_F,S0385_+_+_S0385_00572_+_+_S0385_00573_+_+_CO_F,1,149,149,0.993288590604027,1
Cluster_2282_aligned,HO_5096_0412_+_+_HO_5096_0412_00906_+_+_HO_5096_0412_00907_+_+_DT,S0385_+_+_S0385_01050_+_+_S0385_01051_+_+_DT,2,80,81,0.991666666666667,0.958847736625514
Cluster_1184_aligned,HO_5096_0412_+_+_HO_5096_0412_02747_+_+_HO_5096_0412_02748_+_+_CO_F,Newman_+_+_Newman_02816_+_+_Newman_02817_+_+_CO_F,17,242,242,0.929752066115702,1
Cluster_1649_aligned,HO_5096_0412_+_+_HO_5096_0412_02746_+_+_HO_5096_0412_02747_+_+_CO_F,Newman_+_+_Newman_02815_+_+_Newman_02816_+_+_CO_F,8,164,165,0.951069878796947,0.990909090909091
Cluster_301_aligned,S0385_+_+_S0385_02613_+_+_S0385_02614_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_02553_+_+_HO_5096_0412_02554_+_+_CO_R,36,511,512,0.929549902152642,0.998046875
Cluster_2642_aligned,HO_5096_0412_+_+_HO_5096_0412_00390_+_+_HO_5096_0412_00391_+_+_CO_F,S0385_+_+_S0385_00522_+_+_S0385_00523_+_+_CO_F,0,36,36,1,1
Cluster_2290_aligned,HO_5096_0412_+_+_HO_5096_0412_00593_+_+_HO_5096_0412_00594_+_+_DT,S0385_+_+_S0385_00731_+_+_S0385_00732_+_+_DT,0,79,79,1,1
Cluster_2283_aligned,HO_5096_0412_+_+_HO_5096_0412_01793_+_+_HO_5096_0412_01794_+_+_CO_F,S0385_+_+_S0385_01907_+_+_S0385_01908_+_+_CO_F,0,80,80,1,1
Cluster_412_aligned,MRSA252_+_+_MRSA252_02558_+_+_MRSA252_02560_+_+_CO_R,S0385_+_+_S0385_02531_+_+_S0385_02533_+_+_CO_R,6,452,452,0.98449365225752,0.998893805309734
Cluster_2637_aligned,HO_5096_0412_+_+_HO_5096_0412_00355_+_+_HO_5096_0412_00356_+_+_CO_F,S0385_+_+_S0385_00468_+_+_S0385_00469_+_+_CO_F,0,37,37,1,1
Cluster_850_aligned,Newman_+_+_Newman_00791_+_+_Newman_00792_+_+_DT,S0385_+_+_S0385_00864_+_+_S0385_00865_+_+_DT,11,308,314,0.973965812123325,0.974522292993631
Cluster_866_aligned,Newman_+_+_Newman_02514_+_+_Newman_02515_+_+_CO_R,S0385_+_+_S0385_02501_+_+_S0385_02502_+_+_CO_R,5,306,309,0.973705213658621,0.98705501618123
Cluster_247_aligned,MRSA252_+_+_MRSA252_01956_+_+_MRSA252_01957_+_+_CO_R,S0385_+_+_S0385_01967_+_+_S0385_01968_+_+_CO_R,7,545,546,0.987155963302752,0.998168498168498
